date,tweets,increase,country
04/01/2020,67,2,RS
04/02/2020,69,2,RS
04/03/2020,72,3,RS
04/04/2020,75,3,RS
04/05/2020,76,1,RS
04/06/2020,79,3,RS
04/07/2020,81,2,RS
04/10/2020,85,4,RS
04/12/2020,89,4,RS
04/13/2020,90,1,RS
04/14/2020,92,2,RS
04/15/2020,94,2,RS
04/16/2020,95,1,RS
04/17/2020,97,2,RS
04/18/2020,102,5,RS
04/20/2020,104,2,RS
04/21/2020,105,1,RS
04/22/2020,107,2,RS
04/24/2020,109,2,RS
04/26/2020,113,4,RS
04/27/2020,114,1,RS
04/29/2020,116,2,RS
04/30/2020,117,1,RS
05/01/2020,120,3,RS
05/02/2020,121,1,RS
05/03/2020,123,2,RS
05/05/2020,124,1,RS
05/06/2020,125,1,RS
05/08/2020,128,3,RS
05/12/2020,130,2,RS
02/27/2020,1,0,GP
02/28/2020,3,2,GP
03/01/2020,4,1,GP
03/02/2020,5,1,GP
03/04/2020,6,1,GP
03/07/2020,7,1,GP
03/08/2020,8,1,GP
03/09/2020,9,1,GP
03/12/2020,10,1,GP
03/13/2020,14,4,GP
03/14/2020,15,1,GP
03/15/2020,21,6,GP
03/16/2020,25,4,GP
03/17/2020,35,10,GP
03/18/2020,46,11,GP
03/19/2020,49,3,GP
03/20/2020,51,2,GP
03/21/2020,56,5,GP
03/22/2020,58,2,GP
03/23/2020,61,3,GP
03/24/2020,65,4,GP
03/25/2020,67,2,GP
03/26/2020,68,1,GP
03/28/2020,72,4,GP
03/29/2020,74,2,GP
03/30/2020,75,1,GP
03/31/2020,77,2,GP
04/01/2020,79,2,GP
04/03/2020,81,2,GP
04/04/2020,83,2,GP
04/05/2020,85,2,GP
04/06/2020,86,1,GP
04/07/2020,87,1,GP
04/08/2020,88,1,GP
04/09/2020,90,2,GP
04/10/2020,91,1,GP
04/11/2020,92,1,GP
04/12/2020,94,2,GP
04/13/2020,98,4,GP
04/14/2020,99,1,GP
04/15/2020,100,1,GP
04/16/2020,101,1,GP
04/17/2020,104,3,GP
04/18/2020,105,1,GP
04/19/2020,106,1,GP
04/20/2020,108,2,GP
04/21/2020,112,4,GP
04/22/2020,114,2,GP
04/23/2020,118,4,GP
04/24/2020,121,3,GP
04/26/2020,122,1,GP
04/27/2020,124,2,GP
04/29/2020,125,1,GP
04/30/2020,126,1,GP
05/02/2020,129,3,GP
05/05/2020,130,1,GP
05/06/2020,132,2,GP
05/08/2020,133,1,GP
05/09/2020,134,1,GP
05/10/2020,137,3,GP
05/12/2020,138,1,GP
02/28/2020,4,0,BG
03/08/2020,6,2,BG
03/09/2020,8,2,BG
03/12/2020,12,4,BG
03/13/2020,13,1,BG
03/14/2020,17,4,BG
03/15/2020,25,8,BG
03/16/2020,35,10,BG
03/17/2020,48,13,BG
03/18/2020,52,4,BG
03/19/2020,54,2,BG
03/20/2020,61,7,BG
03/21/2020,65,4,BG
03/23/2020,67,2,BG
03/24/2020,71,4,BG
03/25/2020,73,2,BG
03/31/2020,83,10,BG
04/03/2020,85,2,BG
04/04/2020,93,8,BG
04/06/2020,97,4,BG
04/11/2020,101,4,BG
04/14/2020,105,4,BG
04/15/2020,111,6,BG
04/18/2020,115,4,BG
04/21/2020,121,6,BG
04/22/2020,123,2,BG
04/28/2020,125,2,BG
04/29/2020,129,4,BG
05/01/2020,131,2,BG
05/02/2020,133,2,BG
05/04/2020,137,4,BG
05/05/2020,139,2,BG
05/08/2020,141,2,BG
05/10/2020,145,4,BG
02/28/2020,4,0,ML
03/07/2020,6,2,ML
03/22/2020,8,2,ML
03/27/2020,12,4,ML
04/04/2020,14,2,ML
04/08/2020,15,1,ML
04/20/2020,17,2,ML
04/23/2020,19,2,ML
04/24/2020,20,1,ML
04/28/2020,22,2,ML
04/29/2020,24,2,ML
05/09/2020,28,4,ML
02/29/2020,1,0,FI
03/02/2020,2,1,FI
03/06/2020,3,1,FI
03/09/2020,5,2,FI
03/11/2020,6,1,FI
03/12/2020,14,8,FI
03/13/2020,22,8,FI
03/14/2020,31,9,FI
03/15/2020,39,8,FI
03/16/2020,47,8,FI
03/17/2020,62,15,FI
03/18/2020,68,6,FI
03/19/2020,75,7,FI
03/20/2020,78,3,FI
03/21/2020,82,4,FI
03/22/2020,87,5,FI
03/23/2020,93,6,FI
03/24/2020,96,3,FI
03/25/2020,101,5,FI
03/26/2020,108,7,FI
03/27/2020,112,4,FI
03/28/2020,132,20,FI
03/29/2020,144,12,FI
03/30/2020,146,2,FI
03/31/2020,149,3,FI
04/01/2020,150,1,FI
04/02/2020,151,1,FI
04/03/2020,155,4,FI
04/04/2020,164,9,FI
04/05/2020,169,5,FI
04/07/2020,173,4,FI
04/10/2020,175,2,FI
04/11/2020,179,4,FI
04/12/2020,180,1,FI
04/14/2020,182,2,FI
04/15/2020,184,2,FI
04/16/2020,186,2,FI
04/17/2020,187,1,FI
04/18/2020,189,2,FI
04/20/2020,191,2,FI
04/21/2020,194,3,FI
04/22/2020,196,2,FI
04/23/2020,199,3,FI
04/27/2020,200,1,FI
04/28/2020,203,3,FI
04/29/2020,204,1,FI
04/30/2020,206,2,FI
05/01/2020,207,1,FI
05/02/2020,208,1,FI
05/03/2020,211,3,FI
05/05/2020,215,4,FI
05/06/2020,216,1,FI
05/08/2020,218,2,FI
05/10/2020,219,1,FI
05/11/2020,221,2,FI
05/12/2020,222,1,FI
03/01/2020,2,0,GT
03/02/2020,3,1,GT
03/05/2020,4,1,GT
03/07/2020,6,2,GT
03/12/2020,8,2,GT
03/13/2020,11,3,GT
03/14/2020,15,4,GT
03/15/2020,22,7,GT
03/16/2020,28,6,GT
03/17/2020,31,3,GT
03/18/2020,42,11,GT
03/19/2020,47,5,GT
03/20/2020,53,6,GT
03/21/2020,62,9,GT
03/22/2020,74,12,GT
03/23/2020,77,3,GT
03/24/2020,79,2,GT
03/25/2020,83,4,GT
03/26/2020,86,3,GT
03/27/2020,88,2,GT
03/28/2020,100,12,GT
03/29/2020,102,2,GT
03/30/2020,104,2,GT
03/31/2020,107,3,GT
04/01/2020,110,3,GT
04/02/2020,111,1,GT
04/03/2020,113,2,GT
04/05/2020,114,1,GT
04/06/2020,117,3,GT
04/07/2020,118,1,GT
04/08/2020,124,6,GT
04/09/2020,127,3,GT
04/10/2020,132,5,GT
04/11/2020,135,3,GT
04/12/2020,139,4,GT
04/13/2020,143,4,GT
04/14/2020,147,4,GT
04/15/2020,152,5,GT
04/16/2020,154,2,GT
04/17/2020,156,2,GT
04/18/2020,161,5,GT
04/19/2020,163,2,GT
04/21/2020,165,2,GT
04/22/2020,168,3,GT
04/23/2020,177,9,GT
04/24/2020,181,4,GT
04/26/2020,182,1,GT
04/27/2020,185,3,GT
04/28/2020,196,11,GT
04/29/2020,199,3,GT
04/30/2020,202,3,GT
05/01/2020,208,6,GT
05/02/2020,226,18,GT
05/03/2020,233,7,GT
05/04/2020,237,4,GT
05/05/2020,243,6,GT
05/06/2020,249,6,GT
05/07/2020,254,5,GT
05/08/2020,262,8,GT
05/09/2020,272,10,GT
05/10/2020,279,7,GT
05/11/2020,283,4,GT
05/12/2020,293,10,GT
05/13/2020,297,4,GT
03/01/2020,1,0,HT
03/12/2020,3,2,HT
03/13/2020,5,2,HT
03/15/2020,8,3,HT
03/16/2020,9,1,HT
03/17/2020,10,1,HT
03/18/2020,14,4,HT
03/19/2020,15,1,HT
03/20/2020,19,4,HT
03/21/2020,20,1,HT
03/22/2020,24,4,HT
03/23/2020,30,6,HT
03/24/2020,35,5,HT
03/25/2020,43,8,HT
03/26/2020,49,6,HT
03/27/2020,65,16,HT
03/28/2020,71,6,HT
03/29/2020,81,10,HT
03/30/2020,82,1,HT
03/31/2020,86,4,HT
04/02/2020,89,3,HT
04/03/2020,94,5,HT
04/04/2020,95,1,HT
04/05/2020,98,3,HT
04/06/2020,104,6,HT
04/07/2020,106,2,HT
04/08/2020,109,3,HT
04/09/2020,112,3,HT
04/10/2020,116,4,HT
04/11/2020,118,2,HT
04/12/2020,126,8,HT
04/13/2020,128,2,HT
04/15/2020,131,3,HT
04/16/2020,136,5,HT
04/17/2020,137,1,HT
04/18/2020,141,4,HT
04/19/2020,144,3,HT
04/20/2020,146,2,HT
04/21/2020,149,3,HT
04/22/2020,153,4,HT
04/23/2020,156,3,HT
04/24/2020,161,5,HT
04/27/2020,164,3,HT
04/29/2020,165,1,HT
04/30/2020,167,2,HT
05/01/2020,169,2,HT
05/02/2020,170,1,HT
05/03/2020,171,1,HT
05/07/2020,174,3,HT
05/08/2020,175,1,HT
05/10/2020,178,3,HT
05/11/2020,179,1,HT
03/01/2020,1,0,MF
03/02/2020,2,1,MF
03/17/2020,3,1,MF
03/19/2020,4,1,MF
03/29/2020,6,2,MF
03/30/2020,7,1,MF
04/02/2020,8,1,MF
04/03/2020,9,1,MF
04/07/2020,10,1,MF
04/14/2020,11,1,MF
04/24/2020,12,1,MF
04/28/2020,13,1,MF
05/01/2020,14,1,MF
05/06/2020,15,1,MF
05/08/2020,16,1,MF
03/02/2020,1,0,OM
03/05/2020,2,1,OM
03/08/2020,3,1,OM
03/12/2020,4,1,OM
03/13/2020,5,1,OM
03/15/2020,7,2,OM
03/16/2020,10,3,OM
03/17/2020,15,5,OM
03/19/2020,17,2,OM
03/20/2020,18,1,OM
03/21/2020,20,2,OM
03/22/2020,22,2,OM
03/24/2020,23,1,OM
03/26/2020,25,2,OM
03/27/2020,29,4,OM
03/28/2020,33,4,OM
03/29/2020,37,4,OM
03/31/2020,38,1,OM
04/01/2020,39,1,OM
04/02/2020,40,1,OM
04/03/2020,42,2,OM
04/04/2020,43,1,OM
04/05/2020,44,1,OM
04/06/2020,48,4,OM
04/07/2020,49,1,OM
04/08/2020,50,1,OM
04/10/2020,52,2,OM
04/11/2020,53,1,OM
04/12/2020,54,1,OM
04/13/2020,55,1,OM
04/14/2020,56,1,OM
04/17/2020,57,1,OM
04/24/2020,58,1,OM
04/26/2020,60,2,OM
04/30/2020,61,1,OM
05/01/2020,62,1,OM
05/03/2020,63,1,OM
05/05/2020,64,1,OM
05/07/2020,65,1,OM
05/08/2020,66,1,OM
05/09/2020,67,1,OM
05/12/2020,68,1,OM
05/14/2020,69,1,OM
03/02/2020,2,0,SN
03/09/2020,3,1,SN
03/12/2020,4,1,SN
03/14/2020,7,3,SN
03/15/2020,8,1,SN
03/16/2020,11,3,SN
03/17/2020,13,2,SN
03/18/2020,15,2,SN
03/19/2020,16,1,SN
03/20/2020,18,2,SN
03/21/2020,20,2,SN
03/22/2020,25,5,SN
03/23/2020,29,4,SN
03/24/2020,31,2,SN
03/25/2020,33,2,SN
03/26/2020,35,2,SN
03/27/2020,39,4,SN
03/28/2020,45,6,SN
03/29/2020,53,8,SN
03/31/2020,56,3,SN
04/01/2020,58,2,SN
04/03/2020,59,1,SN
04/04/2020,61,2,SN
04/05/2020,62,1,SN
04/06/2020,65,3,SN
04/07/2020,66,1,SN
04/08/2020,67,1,SN
04/09/2020,69,2,SN
04/11/2020,71,2,SN
04/12/2020,72,1,SN
04/13/2020,74,2,SN
04/14/2020,75,1,SN
04/15/2020,76,1,SN
04/16/2020,79,3,SN
04/17/2020,80,1,SN
04/18/2020,81,1,SN
04/20/2020,82,1,SN
04/21/2020,84,2,SN
04/23/2020,87,3,SN
04/24/2020,88,1,SN
04/26/2020,90,2,SN
04/27/2020,91,1,SN
04/28/2020,92,1,SN
04/29/2020,93,1,SN
05/01/2020,95,2,SN
05/06/2020,97,2,SN
05/07/2020,100,3,SN
05/09/2020,101,1,SN
05/10/2020,103,2,SN
05/12/2020,104,1,SN
03/03/2020,1,0,AW
03/17/2020,3,2,AW
03/18/2020,4,1,AW
03/19/2020,5,1,AW
03/21/2020,6,1,AW
03/22/2020,7,1,AW
03/23/2020,8,1,AW
03/26/2020,9,1,AW
04/03/2020,10,1,AW
04/15/2020,12,2,AW
04/21/2020,13,1,AW
04/22/2020,16,3,AW
04/30/2020,17,1,AW
05/01/2020,18,1,AW
05/03/2020,20,2,AW
03/03/2020,1,0,BL
03/22/2020,2,1,BL
03/03/2020,1,0,BM
03/13/2020,2,1,BM
03/19/2020,3,1,BM
03/21/2020,5,2,BM
03/22/2020,8,3,BM
03/23/2020,11,3,BM
03/24/2020,13,2,BM
03/26/2020,15,2,BM
03/28/2020,17,2,BM
03/29/2020,19,2,BM
03/31/2020,20,1,BM
04/03/2020,21,1,BM
04/04/2020,22,1,BM
04/05/2020,23,1,BM
04/06/2020,25,2,BM
04/12/2020,26,1,BM
04/26/2020,27,1,BM
04/27/2020,29,2,BM
04/29/2020,30,1,BM
05/01/2020,31,1,BM
05/04/2020,32,1,BM
05/05/2020,34,2,BM
05/06/2020,36,2,BM
05/07/2020,39,3,BM
03/03/2020,1,0,CY
03/11/2020,2,1,CY
03/12/2020,8,6,CY
03/13/2020,12,4,CY
03/14/2020,19,7,CY
03/15/2020,25,6,CY
03/16/2020,34,9,CY
03/17/2020,38,4,CY
03/18/2020,43,5,CY
03/19/2020,49,6,CY
03/20/2020,51,2,CY
03/21/2020,54,3,CY
03/22/2020,59,5,CY
03/23/2020,61,2,CY
03/24/2020,65,4,CY
03/25/2020,69,4,CY
03/26/2020,75,6,CY
03/27/2020,77,2,CY
03/28/2020,81,4,CY
03/29/2020,83,2,CY
03/30/2020,86,3,CY
03/31/2020,90,4,CY
04/01/2020,91,1,CY
04/02/2020,93,2,CY
04/03/2020,95,2,CY
04/04/2020,98,3,CY
04/05/2020,100,2,CY
04/06/2020,101,1,CY
04/07/2020,102,1,CY
04/09/2020,103,1,CY
04/10/2020,104,1,CY
04/12/2020,105,1,CY
04/14/2020,106,1,CY
04/15/2020,107,1,CY
04/16/2020,108,1,CY
04/17/2020,110,2,CY
04/19/2020,111,1,CY
04/20/2020,113,2,CY
04/21/2020,116,3,CY
04/23/2020,117,1,CY
04/24/2020,118,1,CY
04/25/2020,119,1,CY
04/26/2020,121,2,CY
04/28/2020,126,5,CY
04/29/2020,127,1,CY
05/02/2020,128,1,CY
05/03/2020,129,1,CY
05/07/2020,130,1,CY
05/09/2020,131,1,CY
05/10/2020,132,1,CY
05/13/2020,133,1,CY
03/03/2020,2,0,LU
03/05/2020,3,1,LU
03/08/2020,4,1,LU
03/11/2020,5,1,LU
03/13/2020,7,2,LU
03/15/2020,8,1,LU
03/16/2020,13,5,LU
03/17/2020,14,1,LU
03/19/2020,20,6,LU
03/20/2020,23,3,LU
03/21/2020,25,2,LU
03/22/2020,26,1,LU
03/23/2020,27,1,LU
03/26/2020,30,3,LU
04/03/2020,31,1,LU
04/04/2020,33,2,LU
04/05/2020,34,1,LU
04/09/2020,35,1,LU
04/10/2020,36,1,LU
04/11/2020,38,2,LU
04/13/2020,39,1,LU
04/16/2020,40,1,LU
04/21/2020,41,1,LU
04/23/2020,43,2,LU
04/28/2020,44,1,LU
05/01/2020,45,1,LU
05/11/2020,46,1,LU
03/03/2020,1,0,NE
03/13/2020,2,1,NE
03/20/2020,3,1,NE
03/23/2020,4,1,NE
03/24/2020,5,1,NE
03/25/2020,6,1,NE
03/26/2020,7,1,NE
03/31/2020,8,1,NE
04/04/2020,9,1,NE
04/08/2020,10,1,NE
04/30/2020,11,1,NE
05/04/2020,12,1,NE
03/03/2020,2,0,SI
03/05/2020,4,2,SI
03/07/2020,6,2,SI
03/12/2020,12,6,SI
03/13/2020,14,2,SI
03/14/2020,22,8,SI
03/15/2020,24,2,SI
03/16/2020,30,6,SI
03/17/2020,36,6,SI
03/18/2020,44,8,SI
03/19/2020,58,14,SI
03/20/2020,62,4,SI
03/21/2020,64,2,SI
03/22/2020,70,6,SI
03/23/2020,72,2,SI
03/24/2020,80,8,SI
03/25/2020,82,2,SI
03/28/2020,86,4,SI
03/29/2020,98,12,SI
03/30/2020,100,2,SI
03/31/2020,102,2,SI
04/04/2020,104,2,SI
04/05/2020,106,2,SI
04/06/2020,108,2,SI
04/07/2020,114,6,SI
04/11/2020,116,2,SI
04/13/2020,118,2,SI
04/20/2020,120,2,SI
04/21/2020,122,2,SI
04/22/2020,124,2,SI
04/29/2020,126,2,SI
05/03/2020,128,2,SI
05/04/2020,130,2,SI
05/11/2020,132,2,SI
05/12/2020,134,2,SI
03/04/2020,2,0,GE
03/08/2020,4,2,GE
03/13/2020,5,1,GE
03/14/2020,7,2,GE
03/15/2020,10,3,GE
03/16/2020,12,2,GE
03/17/2020,17,5,GE
03/18/2020,21,4,GE
03/19/2020,22,1,GE
03/22/2020,24,2,GE
03/23/2020,34,10,GE
03/24/2020,36,2,GE
03/26/2020,38,2,GE
03/31/2020,40,2,GE
04/01/2020,42,2,GE
04/03/2020,47,5,GE
04/04/2020,49,2,GE
04/05/2020,57,8,GE
04/11/2020,59,2,GE
04/13/2020,60,1,GE
04/15/2020,62,2,GE
04/17/2020,64,2,GE
04/18/2020,66,2,GE
04/19/2020,68,2,GE
04/20/2020,70,2,GE
05/02/2020,74,4,GE
05/03/2020,76,2,GE
05/07/2020,78,2,GE
05/08/2020,80,2,GE
03/05/2020,1,0,MP
03/13/2020,2,1,MP
03/19/2020,4,2,MP
03/20/2020,7,3,MP
03/24/2020,9,2,MP
03/28/2020,11,2,MP
04/11/2020,12,1,MP
03/06/2020,1,0,BZ
03/15/2020,2,1,BZ
03/22/2020,3,1,BZ
03/29/2020,5,2,BZ
04/02/2020,6,1,BZ
04/09/2020,7,1,BZ
04/19/2020,9,2,BZ
04/23/2020,10,1,BZ
04/27/2020,11,1,BZ
04/29/2020,12,1,BZ
05/06/2020,14,2,BZ
05/07/2020,15,1,BZ
03/06/2020,3,0,KP
03/14/2020,6,3,KP
04/07/2020,9,3,KP
04/26/2020,15,6,KP
03/06/2020,1,0,LC
03/25/2020,3,2,LC
04/03/2020,4,1,LC
04/09/2020,5,1,LC
04/10/2020,6,1,LC
03/06/2020,1,0,MV
03/08/2020,2,1,MV
03/11/2020,3,1,MV
03/12/2020,5,2,MV
03/13/2020,7,2,MV
03/14/2020,9,2,MV
03/16/2020,13,4,MV
03/17/2020,17,4,MV
03/18/2020,21,4,MV
03/20/2020,23,2,MV
03/21/2020,27,4,MV
03/22/2020,37,10,MV
03/23/2020,39,2,MV
03/25/2020,43,4,MV
03/26/2020,47,4,MV
03/28/2020,53,6,MV
03/29/2020,56,3,MV
03/30/2020,58,2,MV
03/31/2020,64,6,MV
04/02/2020,68,4,MV
04/03/2020,70,2,MV
04/05/2020,74,4,MV
04/07/2020,76,2,MV
04/08/2020,77,1,MV
04/11/2020,81,4,MV
04/13/2020,83,2,MV
04/15/2020,87,4,MV
04/17/2020,89,2,MV
04/18/2020,93,4,MV
04/19/2020,95,2,MV
04/20/2020,100,5,MV
04/23/2020,104,4,MV
04/24/2020,106,2,MV
04/25/2020,107,1,MV
04/26/2020,108,1,MV
04/30/2020,112,4,MV
05/02/2020,116,4,MV
05/04/2020,118,2,MV
05/08/2020,122,4,MV
05/13/2020,124,2,MV
03/07/2020,1,0,AD
03/12/2020,3,2,AD
03/15/2020,5,2,AD
03/17/2020,7,2,AD
03/18/2020,9,2,AD
03/19/2020,11,2,AD
03/23/2020,12,1,AD
03/24/2020,13,1,AD
03/25/2020,15,2,AD
03/26/2020,19,4,AD
03/28/2020,21,2,AD
03/29/2020,23,2,AD
04/04/2020,24,1,AD
04/12/2020,25,1,AD
04/13/2020,27,2,AD
04/14/2020,28,1,AD
04/16/2020,30,2,AD
04/24/2020,32,2,AD
04/29/2020,34,2,AD
04/30/2020,35,1,AD
05/03/2020,36,1,AD
05/07/2020,38,2,AD
03/07/2020,1,0,GF
03/14/2020,3,2,GF
03/15/2020,5,2,GF
03/25/2020,6,1,GF
04/05/2020,7,1,GF
04/07/2020,8,1,GF
04/12/2020,12,4,GF
04/15/2020,13,1,GF
04/28/2020,14,1,GF
04/30/2020,15,1,GF
05/01/2020,16,1,GF
05/14/2020,17,1,GF
03/07/2020,2,0,MT
03/11/2020,3,1,MT
03/12/2020,4,1,MT
03/13/2020,5,1,MT
03/14/2020,8,3,MT
03/17/2020,9,1,MT
03/19/2020,11,2,MT
03/21/2020,12,1,MT
03/22/2020,13,1,MT
03/23/2020,15,2,MT
03/24/2020,16,1,MT
03/25/2020,18,2,MT
03/26/2020,20,2,MT
03/27/2020,22,2,MT
03/28/2020,24,2,MT
03/30/2020,26,2,MT
03/31/2020,27,1,MT
04/02/2020,28,1,MT
04/03/2020,29,1,MT
04/04/2020,30,1,MT
04/05/2020,32,2,MT
04/06/2020,33,1,MT
04/10/2020,36,3,MT
04/11/2020,37,1,MT
04/12/2020,39,2,MT
04/13/2020,40,1,MT
04/16/2020,41,1,MT
04/17/2020,43,2,MT
04/23/2020,44,1,MT
04/24/2020,45,1,MT
04/25/2020,46,1,MT
04/27/2020,47,1,MT
04/28/2020,48,1,MT
04/30/2020,50,2,MT
05/01/2020,52,2,MT
05/02/2020,54,2,MT
05/04/2020,55,1,MT
05/05/2020,56,1,MT
05/06/2020,57,1,MT
05/07/2020,59,2,MT
05/08/2020,62,3,MT
05/09/2020,63,1,MT
05/10/2020,64,1,MT
05/11/2020,65,1,MT
03/08/2020,1,0,CF
03/27/2020,3,2,CF
04/26/2020,4,1,CF
04/27/2020,5,1,CF
04/30/2020,7,2,CF
05/01/2020,8,1,CF
05/03/2020,9,1,CF
05/04/2020,11,2,CF
05/05/2020,16,5,CF
05/06/2020,23,7,CF
05/07/2020,26,3,CF
05/08/2020,44,18,CF
05/09/2020,48,4,CF
05/10/2020,56,8,CF
05/11/2020,63,7,CF
05/12/2020,67,4,CF
05/14/2020,74,7,CF
03/12/2020,1,0,CG
03/16/2020,3,2,CG
03/19/2020,5,2,CG
03/20/2020,7,2,CG
03/21/2020,12,5,CG
03/23/2020,14,2,CG
03/24/2020,19,5,CG
03/27/2020,23,4,CG
03/28/2020,30,7,CG
03/29/2020,31,1,CG
04/01/2020,33,2,CG
04/03/2020,37,4,CG
04/04/2020,39,2,CG
04/05/2020,40,1,CG
04/07/2020,43,3,CG
04/08/2020,45,2,CG
04/09/2020,47,2,CG
04/10/2020,48,1,CG
04/11/2020,52,4,CG
04/13/2020,54,2,CG
04/17/2020,56,2,CG
04/18/2020,57,1,CG
04/19/2020,61,4,CG
04/21/2020,63,2,CG
04/22/2020,69,6,CG
04/23/2020,70,1,CG
04/24/2020,71,1,CG
04/25/2020,72,1,CG
04/27/2020,76,4,CG
04/29/2020,79,3,CG
05/05/2020,81,2,CG
05/08/2020,86,5,CG
03/12/2020,1,0,GD
03/16/2020,2,1,GD
03/22/2020,4,2,GD
04/05/2020,7,3,GD
04/15/2020,8,1,GD
04/21/2020,9,1,GD
04/28/2020,10,1,GD
05/04/2020,11,1,GD
03/12/2020,1,0,SL
03/13/2020,2,1,SL
03/17/2020,5,3,SL
03/18/2020,6,1,SL
03/19/2020,7,1,SL
03/24/2020,9,2,SL
03/28/2020,11,2,SL
03/30/2020,12,1,SL
03/31/2020,14,2,SL
04/03/2020,15,1,SL
04/04/2020,16,1,SL
04/05/2020,17,1,SL
04/07/2020,18,1,SL
04/08/2020,19,1,SL
04/10/2020,20,1,SL
04/11/2020,21,1,SL
04/12/2020,24,3,SL
04/15/2020,26,2,SL
04/16/2020,27,1,SL
04/17/2020,28,1,SL
04/18/2020,30,2,SL
04/20/2020,31,1,SL
04/21/2020,33,2,SL
04/22/2020,35,2,SL
04/23/2020,37,2,SL
04/26/2020,38,1,SL
04/27/2020,41,3,SL
05/03/2020,42,1,SL
05/04/2020,43,1,SL
05/06/2020,44,1,SL
05/08/2020,45,1,SL
03/13/2020,1,0,BJ
03/14/2020,2,1,BJ
03/20/2020,5,3,BJ
03/25/2020,6,1,BJ
03/26/2020,7,1,BJ
03/31/2020,8,1,BJ
04/05/2020,9,1,BJ
04/08/2020,14,5,BJ
04/09/2020,15,1,BJ
04/10/2020,16,1,BJ
04/11/2020,17,1,BJ
04/12/2020,18,1,BJ
04/16/2020,19,1,BJ
04/17/2020,22,3,BJ
04/18/2020,23,1,BJ
05/01/2020,24,1,BJ
05/05/2020,25,1,BJ
03/13/2020,13,0,BQ
03/14/2020,14,1,BQ
04/07/2020,15,1,BQ
04/08/2020,16,1,BQ
04/12/2020,17,1,BQ
04/20/2020,19,2,BQ
04/30/2020,21,2,BQ
05/07/2020,22,1,BQ
05/08/2020,23,1,BQ
03/13/2020,1,0,CW
03/16/2020,2,1,CW
03/18/2020,3,1,CW
03/19/2020,6,3,CW
03/20/2020,7,1,CW
03/23/2020,9,2,CW
03/25/2020,10,1,CW
03/26/2020,11,1,CW
03/28/2020,13,2,CW
03/29/2020,19,6,CW
04/01/2020,20,1,CW
04/07/2020,22,2,CW
04/08/2020,23,1,CW
04/12/2020,25,2,CW
04/15/2020,26,1,CW
04/19/2020,27,1,CW
04/20/2020,29,2,CW
04/21/2020,30,1,CW
04/24/2020,32,2,CW
05/12/2020,33,1,CW
03/13/2020,1,0,GI
03/14/2020,2,1,GI
03/16/2020,4,2,GI
03/18/2020,5,1,GI
03/20/2020,6,1,GI
03/23/2020,9,3,GI
03/24/2020,12,3,GI
03/25/2020,14,2,GI
03/26/2020,15,1,GI
03/28/2020,21,6,GI
03/29/2020,23,2,GI
04/15/2020,24,1,GI
04/18/2020,25,1,GI
03/13/2020,1,0,GM
03/21/2020,2,1,GM
03/26/2020,4,2,GM
03/29/2020,6,2,GM
04/05/2020,7,1,GM
04/10/2020,8,1,GM
04/11/2020,9,1,GM
04/15/2020,10,1,GM
03/13/2020,1,0,GY
03/18/2020,2,1,GY
03/29/2020,8,6,GY
04/07/2020,9,1,GY
04/08/2020,10,1,GY
04/10/2020,12,2,GY
04/16/2020,13,1,GY
04/21/2020,14,1,GY
04/22/2020,16,2,GY
04/26/2020,17,1,GY
04/28/2020,18,1,GY
05/02/2020,19,1,GY
05/05/2020,20,1,GY
05/09/2020,21,1,GY
05/11/2020,22,1,GY
05/13/2020,23,1,GY
03/13/2020,1,0,KN
03/14/2020,2,1,KN
03/25/2020,3,1,KN
03/27/2020,5,2,KN
03/28/2020,7,2,KN
03/29/2020,9,2,KN
03/30/2020,11,2,KN
04/08/2020,12,1,KN
04/10/2020,13,1,KN
04/12/2020,14,1,KN
04/13/2020,15,1,KN
04/15/2020,16,1,KN
04/18/2020,17,1,KN
04/19/2020,18,1,KN
04/24/2020,19,1,KN
04/27/2020,20,1,KN
05/06/2020,21,1,KN
05/07/2020,22,1,KN
05/10/2020,23,1,KN
03/13/2020,1,0,LR
03/19/2020,3,2,LR
03/20/2020,4,1,LR
03/21/2020,9,5,LR
03/22/2020,10,1,LR
03/23/2020,13,3,LR
03/26/2020,15,2,LR
03/29/2020,17,2,LR
04/04/2020,19,2,LR
04/11/2020,20,1,LR
04/12/2020,21,1,LR
04/19/2020,22,1,LR
04/30/2020,24,2,LR
05/02/2020,25,1,LR
05/11/2020,27,2,LR
05/13/2020,28,1,LR
03/13/2020,2,0,MD
03/16/2020,4,2,MD
03/19/2020,6,2,MD
03/20/2020,8,2,MD
03/22/2020,10,2,MD
03/25/2020,12,2,MD
03/30/2020,14,2,MD
04/06/2020,16,2,MD
04/07/2020,18,2,MD
04/20/2020,20,2,MD
03/13/2020,1,0,MG
03/22/2020,3,2,MG
03/25/2020,5,2,MG
03/28/2020,6,1,MG
04/11/2020,10,4,MG
04/13/2020,13,3,MG
04/14/2020,17,4,MG
04/24/2020,18,1,MG
05/04/2020,19,1,MG
05/05/2020,20,1,MG
05/07/2020,21,1,MG
05/08/2020,22,1,MG
05/10/2020,23,1,MG
03/13/2020,1,0,PF
03/15/2020,2,1,PF
03/18/2020,3,1,PF
03/19/2020,4,1,PF
03/24/2020,6,2,PF
03/30/2020,7,1,PF
04/05/2020,8,1,PF
04/20/2020,9,1,PF
05/01/2020,10,1,PF
